session	list	group	subject	age	sex	hand	assist	trial	file	stimulus	p_universal	is_target	is_word	targettype	red	is_schwa	duration	rt	rt_end	response	correctness
1	C2	1	27	22	male	right	Other	129	n62_0_p4_1_mono.wav	l'hosor	NA	no	no	filler	NA	no	774.0	1096	322	1	yes
1	C2	1	27	22	male	right	Other	130	f63_1_p2_1_mono.wav	le cheval	NA	no	yes	filler	u	yes	841.0	1537	696	5	yes
1	C2	1	27	22	male	right	Other	131	n61_0_p3_1_mono.wav	l'apure	NA	no	no	filler	NA	no	885.0	1923	1038	5	no
1	C2	1	27	22	male	right	Other	132	f72_1_p1_1_mono.wav	la revanche	NA	no	yes	filler	u	yes	900.0	1518	618	5	yes
1	C2	1	27	22	male	right	Other	133	n47_0_p4_1_mono.wav	la nure	NA	no	no	filler	NA	no	829.0	1732	903	5	no
1	C2	1	27	22	male	right	Other	134	n68_0_p3_1_mono.wav	la moucle	NA	no	no	filler	NA	no	808.0	1396	588	1	yes
1	C2	1	27	22	male	right	Other	135	n13_2_p1_1_mono.wav	le s'blème	NA	no	no	filler	r	yes	801.0	1523	722	1	yes
1	C2	1	27	22	male	right	Other	136	f16_0_p4_1_mono.wav	l'école	NA	no	yes	filler	NA	no	771.0	944	173	5	yes
1	C2	1	27	22	male	right	Other	137	f17_0_p4_1_mono.wav	l'accord	NA	no	yes	filler	NA	no	866.0	1736	870	1	no
1	C2	1	27	22	male	right	Other	138	n92_2_p4_1_mono.wav	le r'gure	NA	no	no	filler	r	yes	878.0	1363	485	1	yes
1	C2	1	27	22	male	right	Other	139	n23_2_p1_1_mono.wav	la s'pave	NA	no	no	filler	r	yes	945.0	1349	404	1	yes
1	C2	1	27	22	male	right	Other	140	t03_2_p2_2_mono.wav	la m'notte		yes	yes	mismatch	r	yes	889.0	1337	448	5	yes
1	C2	1	27	22	male	right	Other	141	f03_0_p4_1_mono.wav	la nuit	NA	no	yes	filler	NA	no	735.0	1232	497	1	no
1	C2	1	27	22	male	right	Other	142	f23_0_p1_1_mono.wav	la mère	NA	no	yes	filler	NA	no	902.0	1542	640	1	no
1	C2	1	27	22	male	right	Other	143	f42_0_p1_1_mono.wav	la chance	NA	no	yes	filler	NA	no	807.0	1094	287	5	yes
1	C2	1	27	22	male	right	Other	144	f37_0_p2_1_mono.wav	l'amour	NA	no	yes	filler	NA	no	839.0	873	34	5	yes
1	C2	1	27	22	male	right	Other	145	f34_0_p1_1_mono.wav	le silence	NA	no	yes	filler	NA	no	931.0	1312	381	5	yes
1	C2	1	27	22	male	right	Other	146	n11_1_p4_1_mono.wav	le refant	NA	no	no	filler	u	yes	700.0	1180	480	5	no
1	C2	1	27	22	male	right	Other	147	f01_0_p4_1_mono.wav	l'oncle	NA	no	yes	filler	NA	no	764.0	1185	421	1	no
1	C2	1	27	22	male	right	Other	148	n05_2_p3_1_mono.wav	le g'gnoble	NA	no	no	filler	r	yes	864.0	1377	513	1	yes
1	C2	1	27	22	male	right	Other	149	f26_0_p1_1_mono.wav	la ville	NA	no	yes	filler	NA	no	741.0	1195	454	5	yes
1	C2	1	27	22	male	right	Other	150	t19_2_p2_2_mono.wav	le ch'nil		yes	yes	mismatch	r	yes	928.0	1227	299	5	yes
1	C2	1	27	22	male	right	Other	151	n01_2_p1_1_mono.wav	la b'rasse	NA	no	no	filler	r	yes	889.0	1402	513	5	no
1	C2	1	27	22	male	right	Other	152	f50_0_p2_1_mono.wav	le café	NA	no	yes	filler	NA	no	827.0	1122	295	1	no
1	C2	1	27	22	male	right	Other	153	n10_1_p1_1_mono.wav	le regot	NA	no	no	filler	u	yes	646.0	1160	514	1	yes
1	C2	1	27	22	male	right	Other	154	n50_0_p2_1_mono.wav	la rille	NA	no	no	filler	NA	no	802.0	1037	235	1	yes
1	C2	1	27	22	male	right	Other	155	t23_1_p3_2_mono.wav	la secousse		yes	yes	match	u	yes	899.0	1268	369	5	yes
1	C2	1	27	22	male	right	Other	156	n37_0_p4_1_mono.wav	le padiot	NA	no	no	filler	NA	no	652.0	2054	1402	1	yes
1	C2	1	27	22	male	right	Other	157	f32_0_p4_1_mono.wav	le moment	NA	no	yes	filler	NA	no	534.0	1131	597	5	yes
1	C2	1	27	22	male	right	Other	158	n09_2_p1_1_mono.wav	le f'mmeil	NA	no	no	filler	r	yes	927.0	1398	471	1	yes
1	C2	1	27	22	male	right	Other	159	f47_0_p2_1_mono.wav	la route	NA	no	yes	filler	NA	no	797.0	1085	288	5	yes
1	C2	1	27	22	male	right	Other	160	n76_0_p4_1_mono.wav	le tenre	NA	no	no	filler	NA	no	832.0	1192	360	1	yes
1	C2	1	27	22	male	right	Other	161	t24_1_p2_2_mono.wav	le faisan	C	yes	yes	match	u	yes	686.0	1118	432	5	yes
1	C2	1	27	22	male	right	Other	162	n16_2_p4_1_mono.wav	la p'doche	NA	no	no	filler	r	yes	875.0	2419	1544	1	yes
1	C2	1	27	22	male	right	Other	163	n74_0_p1_1_mono.wav	le camont	NA	no	no	filler	NA	no	665.0	1446	781	1	yes
1	C2	1	27	22	male	right	Other	164	n15_1_p1_1_mono.wav	la pessade	NA	no	no	filler	u	yes	854.0	1286	432	5	no
1	C2	1	27	22	male	right	Other	165	t15_2_p2_2_mono.wav	la p'louse		yes	yes	mismatch	r	yes	889.0	1150	261	5	yes
1	C2	1	27	22	male	right	Other	166	n27_0_p2_1_mono.wav	la tuit	NA	no	no	filler	NA	no	916.0	1897	981	1	yes
1	C2	1	27	22	male	right	Other	167	t04_2_p1_2_mono.wav	la r'liure		yes	yes	mismatch	r	yes	946.0	1705	759	5	yes
1	C2	1	27	22	male	right	Other	168	f53_0_p2_1_mono.wav	le groupe	NA	no	yes	filler	NA	no	744.0	1118	374	5	yes
1	C2	1	27	22	male	right	Other	169	n56_0_p3_1_mono.wav	le mossu	NA	no	no	filler	NA	no	820.0	1092	272	1	yes
1	C2	1	27	22	male	right	Other	170	f60_0_p1_1_mono.wav	le tour	NA	no	yes	filler	NA	no	839.0	927	88	5	yes
1	C2	1	27	22	male	right	Other	171	t02_2_p3_2_mono.wav	la l'vrette		yes	yes	mismatch	r	yes	888.0	1244	356	1	no
1	C2	1	27	22	male	right	Other	172	n29_0_p2_1_mono.wav	le choint	NA	no	no	filler	NA	no	721.0	1416	695	1	yes
1	C2	1	27	22	male	right	Other	173	n40_0_p3_1_mono.wav	l'équise	NA	no	no	filler	NA	no	872.0	1003	131	1	yes
1	C2	1	27	22	male	right	Other	174	t20_2_p3_2_mono.wav	le m'neau		yes	yes	mismatch	r	yes	607.0	1156	549	5	yes
1	C2	1	27	22	male	right	Other	175	f71_2_p1_1_mono.wav	le r'cord	NA	no	yes	filler	r	yes	866.0	1326	460	1	no
1	C2	1	27	22	male	right	Other	176	t16_1_p1_2_mono.wav	la peluche		yes	yes	match	u	yes	846.0	1137	291	5	yes
1	C2	1	27	22	male	right	Other	177	f64_1_p3_1_mono.wav	le melon	NA	no	yes	filler	u	yes	682.0	1133	451	5	yes
1	C2	1	27	22	male	right	Other	178	f05_0_p2_1_mono.wav	le chien	NA	no	yes	filler	NA	no	668.0	1053	385	5	yes
1	C2	1	27	22	male	right	Other	179	n45_0_p3_1_mono.wav	la horgune	NA	no	no	filler	NA	no	731.0	1198	467	1	yes
1	C2	1	27	22	male	right	Other	180	n30_0_p2_1_mono.wav	le pien	NA	no	no	filler	NA	no	691.0	1148	457	5	no
1	C2	1	27	22	male	right	Other	181	n90_2_p2_1_mono.wav	le d'sseau	NA	no	no	filler	r	yes	683.0	1296	613	1	yes
1	C2	1	27	22	male	right	Other	182	n41_0_p2_1_mono.wav	l'agime	NA	no	no	filler	NA	no	766.0	1403	637	1	yes
1	C2	1	27	22	male	right	Other	183	n20_2_p4_1_mono.wav	le m'jet	NA	no	no	filler	r	yes	704.0	1440	736	1	yes
1	C2	1	27	22	male	right	Other	184	t08_2_p4_2_mono.wav	la s'melle		yes	yes	mismatch	r	yes	879.0	1485	606	5	yes
1	C2	1	27	22	male	right	Other	185	n79_0_p4_1_mono.wav	le tavre	NA	no	no	filler	NA	no	855.0	1715	860	1	yes
1	C2	1	27	22	male	right	Other	186	f08_0_p4_1_mono.wav	l'heure	NA	no	yes	filler	NA	no	735.0	1356	621	1	no
1	C2	1	27	22	male	right	Other	187	n96_2_p1_1_mono.wav	la r'fare	NA	no	no	filler	r	yes	910.0	1480	570	1	yes
1	C2	1	27	22	male	right	Other	188	n66_0_p2_1_mono.wav	la cance	NA	no	no	filler	NA	no	861.0	1346	485	1	yes
1	C2	1	27	22	male	right	Other	189	f51_0_p3_1_mono.wav	le chef	NA	no	yes	filler	NA	no	767.0	1101	334	5	yes
1	C2	1	27	22	male	right	Other	190	n77_0_p4_1_mono.wav	le bruc	NA	no	no	filler	NA	no	880.0	1269	389	5	no
1	C2	1	27	22	male	right	Other	191	t07_2_p1_2_mono.wav	la b'daine		yes	yes	mismatch	r	yes	756.0	1175	419	1	no
1	C2	1	27	22	male	right	Other	192	n83_0_p4_1_mono.wav	le sogueil	NA	no	no	filler	NA	no	915.0	1386	471	1	yes
1	C2	2	28	22	female	right	Ferdy	1	f06_0_p2_1_mono.wav	le point	NA	no	yes	filler	NA	no	697.0	2053	1356	5	yes
1	C2	2	28	22	female	right	Ferdy	2	f10_0_p2_1_mono.wav	le chat	NA	no	yes	filler	NA	no	582.0	1544	962	5	yes
1	C2	2	28	22	female	right	Ferdy	3	f62_2_p2_1_mono.wav	le r'ssort	NA	no	yes	filler	r	yes	906.0	1980	1074	1	no
1	C2	2	28	22	female	right	Ferdy	4	n38_0_p2_1_mono.wav	le suir	NA	no	no	filler	NA	no	855.0	2075	1220	1	yes
1	C2	2	28	22	female	right	Ferdy	5	f29_0_p3_1_mono.wav	le fromage	NA	no	yes	filler	NA	no	818.0	1146	328	5	yes
1	C2	2	28	22	female	right	Ferdy	6	n32_0_p1_1_mono.wav	l'heule	NA	no	no	filler	NA	no	678.0	1523	845	1	yes
1	C2	2	28	22	female	right	Ferdy	7	n19_1_p3_1_mono.wav	le chedel	NA	no	no	filler	u	yes	870.0	1943	1073	1	yes
1	C2	2	28	22	female	right	Ferdy	8	f49_0_p2_1_mono.wav	le bureau	NA	no	yes	filler	NA	no	857.0	1304	447	5	yes
1	C2	2	28	22	female	right	Ferdy	9	f65_2_p1_1_mono.wav	le r'paire	NA	no	yes	filler	r	yes	914.0	1736	822	5	yes
1	C2	2	28	22	female	right	Ferdy	10	t06_2_p2_2_mono.wav	le r'cel		yes	yes	match	r	yes	902.0	1549	647	1	no
1	C2	2	28	22	female	right	Ferdy	11	f20_0_p3_1_mono.wav	la famille	NA	no	yes	filler	NA	no	856.0	1496	640	5	yes
1	C2	2	28	22	female	right	Ferdy	12	n57_0_p1_1_mono.wav	le ratime	NA	no	no	filler	NA	no	859.0	1744	885	1	yes
1	C2	2	28	22	female	right	Ferdy	13	n63_0_p1_1_mono.wav	la histienne	NA	no	no	filler	NA	no	786.0	1747	961	1	yes
1	C2	2	28	22	female	right	Ferdy	14	n52_0_p2_1_mono.wav	le drère	NA	no	no	filler	NA	no	819.0	1357	538	1	yes
1	C2	2	28	22	female	right	Ferdy	15	n67_0_p2_1_mono.wav	la janne	NA	no	no	filler	NA	no	765.0	1338	573	5	no
1	C2	2	28	22	female	right	Ferdy	16	f66_2_p2_1_mono.wav	le d'main	NA	no	yes	filler	r	yes	671.0	1336	665	1	no
1	C2	2	28	22	female	right	Ferdy	17	f43_0_p4_1_mono.wav	la femme	NA	no	yes	filler	NA	no	863.0	1087	224	5	yes
1	C2	2	28	22	female	right	Ferdy	18	n43_0_p2_1_mono.wav	l'ivée	NA	no	no	filler	NA	no	804.0	1275	471	1	yes
1	C2	2	28	22	female	right	Ferdy	19	f69_2_p2_1_mono.wav	le r'gistre	NA	no	yes	filler	r	yes	946.0	1288	342	1	no
1	C2	2	28	22	female	right	Ferdy	20	f56_0_p3_1_mono.wav	le pays	NA	no	yes	filler	NA	no	738.0	1427	689	5	yes
1	C2	2	28	22	female	right	Ferdy	21	f40_0_p1_1_mono.wav	l'homme	NA	no	yes	filler	NA	no	638.0	1699	1061	1	no
1	C2	2	28	22	female	right	Ferdy	22	n55_0_p3_1_mono.wav	le nourd	NA	no	no	filler	NA	no	876.0	2171	1295	1	yes
1	C2	2	28	22	female	right	Ferdy	23	n48_0_p2_1_mono.wav	la mainou	NA	no	no	filler	NA	no	740.0	1386	646	1	yes
1	C2	2	28	22	female	right	Ferdy	24	n42_0_p1_1_mono.wav	l'endos	NA	no	no	filler	NA	no	588.0	2553	1965	1	yes
1	C2	2	28	22	female	right	Ferdy	25	n04_2_p4_1_mono.wav	la r'noise	NA	no	no	filler	r	yes	882.0	2820	1938	1	yes
1	C2	2	28	22	female	right	Ferdy	26	n46_0_p1_1_mono.wav	la jourcie	NA	no	no	filler	NA	no	930.0	1985	1055	1	yes
1	C2	2	28	22	female	right	Ferdy	27	n85_1_p1_1_mono.wav	le sefunt	NA	no	no	filler	u	yes	726.0	1722	996	5	no
1	C2	2	28	22	female	right	Ferdy	28	f41_0_p4_1_mono.wav	la carte	NA	no	yes	filler	NA	no	836.0	1303	467	5	yes
1	C2	2	28	22	female	right	Ferdy	29	f18_0_p3_1_mono.wav	l'enfant	NA	no	yes	filler	NA	no	513.0	1071	558	5	yes
1	C2	2	28	22	female	right	Ferdy	30	n36_0_p1_1_mono.wav	le linde	NA	no	no	filler	NA	no	848.0	1252	404	5	no
1	C2	2	28	22	female	right	Ferdy	31	n17_1_p2_1_mono.wav	la segence	NA	no	no	filler	u	yes	1016.0	1542	526	5	no
1	C2	2	28	22	female	right	Ferdy	32	f30_0_p4_1_mono.wav	le garçon	NA	no	yes	filler	NA	no	615.0	1007	392	5	yes
1	C2	2	28	22	female	right	Ferdy	33	n81_0_p1_1_mono.wav	le croux	NA	no	no	filler	NA	no	720.0	1216	496	1	yes
1	C2	2	28	22	female	right	Ferdy	34	t09_1_p1_2_mono.wav	le fenouil		yes	yes	mismatch	u	yes	845.0	1434	589	5	yes
1	C2	2	28	22	female	right	Ferdy	35	n39_0_p2_1_mono.wav	le grat	NA	no	no	filler	NA	no	621.0	1255	634	5	no
1	C2	2	28	22	female	right	Ferdy	36	n64_0_p3_1_mono.wav	l'oune	NA	no	no	filler	NA	no	601.0	1125	524	1	yes
1	C2	2	28	22	female	right	Ferdy	37	n54_0_p1_1_mono.wav	le garfait	NA	no	no	filler	NA	no	936.0	1409	473	1	yes
1	C2	2	28	22	female	right	Ferdy	38	n88_1_p2_1_mono.wav	le messin	NA	no	no	filler	u	yes	704.0	1194	490	1	yes
1	C2	2	28	22	female	right	Ferdy	39	n14_2_p2_1_mono.wav	la ch'maille	NA	no	no	filler	r	yes	885.0	1210	325	1	yes
1	C2	2	28	22	female	right	Ferdy	40	n53_0_p1_1_mono.wav	le frolège	NA	no	no	filler	NA	no	855.0	1144	289	1	yes
1	C2	2	28	22	female	right	Ferdy	41	f52_0_p2_1_mono.wav	le genre	NA	no	yes	filler	NA	no	889.0	1688	799	5	yes
1	C2	2	28	22	female	right	Ferdy	42	n89_2_p4_1_mono.wav	le r'bil	NA	no	no	filler	r	yes	897.0	1333	436	1	yes
1	C2	2	28	22	female	right	Ferdy	43	t13_1_p3_2_mono.wav	le sevrage		yes	yes	mismatch	u	yes	976.0	1611	635	1	no
1	C2	2	28	22	female	right	Ferdy	44	n93_1_p3_1_mono.wav	le revercle	NA	no	no	filler	u	yes	1027.0	2165	1138	1	yes
1	C2	2	28	22	female	right	Ferdy	45	n06_2_p4_1_mono.wav	le r'tal	NA	no	no	filler	r	yes	862.0	1614	752	1	yes
1	C2	2	28	22	female	right	Ferdy	46	t12_1_p4_2_mono.wav	le requin		yes	yes	mismatch	u	yes	619.0	972	353	5	yes
1	C2	2	28	22	female	right	Ferdy	47	n31_0_p1_1_mono.wav	l'annue	NA	no	no	filler	NA	no	692.0	1695	1003	5	no
1	C2	2	28	22	female	right	Ferdy	48	n87_1_p3_1_mono.wav	le chenache	NA	no	no	filler	u	yes	881.0	1725	844	1	yes
1	C2	2	28	22	female	right	Ferdy	49	n80_0_p2_1_mono.wav	le péhut	NA	no	no	filler	NA	no	988.0	2071	1083	1	yes
1	C2	2	28	22	female	right	Ferdy	50	n08_1_p3_1_mono.wav	la secotte	NA	no	no	filler	u	yes	911.0	1967	1056	1	yes
1	C2	2	28	22	female	right	Ferdy	51	f57_0_p2_1_mono.wav	le prix	NA	no	yes	filler	NA	no	792.0	979	187	5	yes
1	C2	2	28	22	female	right	Ferdy	52	f35_0_p4_1_mono.wav	le soldat	NA	no	yes	filler	NA	no	677.0	1609	932	1	no
1	C2	2	28	22	female	right	Ferdy	53	t22_1_p4_2_mono.wav	le renard		yes	yes	mismatch	u	yes	935.0	1616	681	5	yes
1	C2	2	28	22	female	right	Ferdy	54	n12_1_p1_1_mono.wav	le rechant	NA	no	no	filler	u	yes	686.0	1967	1281	1	yes
1	C2	2	28	22	female	right	Ferdy	55	f31_0_p3_1_mono.wav	le jour	NA	no	yes	filler	NA	no	878.0	1350	472	5	yes
1	C2	2	28	22	female	right	Ferdy	56	n82_0_p2_1_mono.wav	le sermite	NA	no	no	filler	NA	no	876.0	1091	215	1	yes
1	C2	2	28	22	female	right	Ferdy	57	f59_0_p2_1_mono.wav	le soleil	NA	no	yes	filler	NA	no	871.0	985	114	5	yes
1	C2	2	28	22	female	right	Ferdy	58	f44_0_p1_1_mono.wav	la lettre	NA	no	yes	filler	NA	no	839.0	1114	275	5	yes
1	C2	2	28	22	female	right	Ferdy	59	t05_2_p3_2_mono.wav	le g'nièvre		yes	yes	match	r	yes	943.0	1461	518	5	yes
1	C2	2	28	22	female	right	Ferdy	60	n70_0_p1_1_mono.wav	la nale	NA	no	no	filler	NA	no	727.0	1733	1006	1	yes
1	C2	2	28	22	female	right	Ferdy	61	t18_1_p2_2_mono.wav	le reflet	C	yes	yes	mismatch	u	yes	845.0	1594	749	5	yes
1	C2	2	28	22	female	right	Ferdy	62	f14_0_p2_1_mono.wav	le soir	NA	no	yes	filler	NA	no	891.0	1677	786	5	yes
1	C2	2	28	22	female	right	Ferdy	63	t01_1_p2_2_mono.wav	la belette	*	yes	yes	mismatch	u	yes	930.0	1323	393	5	yes
1	C2	2	28	22	female	right	Ferdy	64	n21_1_p3_1_mono.wav	le repèze	NA	no	no	filler	u	yes	990.0	1295	305	1	yes
1	C2	2	28	22	female	right	Ferdy	65	n24_1_p3_1_mono.wav	le fequon	NA	no	no	filler	u	yes	703.0	1121	418	1	yes
1	C2	2	28	22	female	right	Ferdy	66	n73_0_p1_1_mono.wav	le buveau	NA	no	no	filler	NA	no	615.0	1070	455	5	no
1	C2	2	28	22	female	right	Ferdy	67	f38_0_p3_1_mono.wav	l'hôtel	NA	no	yes	filler	NA	no	721.0	985	264	5	yes
1	C2	2	28	22	female	right	Ferdy	68	f39_0_p1_1_mono.wav	l'histoire	NA	no	yes	filler	NA	no	949.0	1227	278	5	yes
1	C2	2	28	22	female	right	Ferdy	69	n60_0_p1_1_mono.wav	le tinge	NA	no	no	filler	NA	no	954.0	1233	279	1	yes
1	C2	2	28	22	female	right	Ferdy	70	n33_0_p2_1_mono.wav	la juisse	NA	no	no	filler	NA	no	912.0	1315	403	1	yes
1	C2	2	28	22	female	right	Ferdy	71	f24_0_p2_1_mono.wav	la maison	NA	no	yes	filler	NA	no	625.0	1396	771	5	yes
1	C2	2	28	22	female	right	Ferdy	72	f04_0_p2_1_mono.wav	la soeur	NA	no	yes	filler	NA	no	790.0	1491	701	5	yes
1	C2	2	28	22	female	right	Ferdy	73	n49_0_p2_1_mono.wav	la questier	NA	no	no	filler	NA	no	963.0	1828	865	1	yes
1	C2	2	28	22	female	right	Ferdy	74	f58_0_p1_1_mono.wav	le service	NA	no	yes	filler	NA	no	935.0	1333	398	5	yes
1	C2	2	28	22	female	right	Ferdy	75	t21_2_p3_2_mono.wav	le r'cul		yes	yes	match	r	yes	840.0	1288	448	5	yes
1	C2	2	28	22	female	right	Ferdy	76	f61_1_p3_1_mono.wav	le semi	NA	no	yes	filler	u	yes	716.0	1626	910	1	no
1	C2	2	28	22	female	right	Ferdy	77	n28_0_p1_1_mono.wav	la veure	NA	no	no	filler	NA	no	834.0	1478	644	1	yes
1	C2	2	28	22	female	right	Ferdy	78	f33_0_p4_1_mono.wav	le rapport	NA	no	yes	filler	NA	no	872.0	1129	257	5	yes
1	C2	2	28	22	female	right	Ferdy	79	f07_0_p4_1_mono.wav	l'année	NA	no	yes	filler	NA	no	683.0	1089	406	1	no
1	C2	2	28	22	female	right	Ferdy	80	n26_0_p4_1_mono.wav	la jun	NA	no	no	filler	NA	no	568.0	2495	1927	1	yes
1	C2	2	28	22	female	right	Ferdy	81	n22_2_p3_1_mono.wav	le r'logue	NA	no	no	filler	r	yes	818.0	1246	428	1	yes
1	C2	2	28	22	female	right	Ferdy	82	n34_0_p3_1_mono.wav	le teau	NA	no	no	filler	NA	no	473.0	1285	812	1	yes
1	C2	2	28	22	female	right	Ferdy	83	n59_0_p4_1_mono.wav	le solti	NA	no	no	filler	NA	no	856.0	2021	1165	1	yes
1	C2	2	28	22	female	right	Ferdy	84	t10_1_p1_2_mono.wav	le rebond		yes	yes	mismatch	u	yes	640.0	2414	1774	5	yes
1	C2	2	28	22	female	right	Ferdy	85	n18_1_p3_1_mono.wav	le reclin	NA	no	no	filler	u	yes	888.0	1538	650	1	yes
1	C2	2	28	22	female	right	Ferdy	86	f19_0_p2_1_mono.wav	l'idée	NA	no	yes	filler	NA	no	796.0	1313	517	1	no
1	C2	2	28	22	female	right	Ferdy	87	t14_1_p2_2_mono.wav	la chenille		yes	yes	mismatch	u	yes	938.0	2782	1844	1	no
1	C2	2	28	22	female	right	Ferdy	88	n65_0_p4_1_mono.wav	la murte	NA	no	no	filler	NA	no	894.0	2315	1421	1	yes
1	C2	2	28	22	female	right	Ferdy	89	n07_1_p2_1_mono.wav	la bechesse	NA	no	no	filler	u	yes	898.0	1862	964	1	yes
1	C2	2	28	22	female	right	Ferdy	90	f12_0_p4_1_mono.wav	le monde	NA	no	yes	filler	NA	no	723.0	1544	821	5	yes
1	C2	2	28	22	female	right	Ferdy	91	f67_1_p3_1_mono.wav	le refuge	NA	no	yes	filler	u	yes	888.0	1380	492	1	no
1	C2	2	28	22	female	right	Ferdy	92	f02_0_p2_1_mono.wav	la main	NA	no	yes	filler	NA	no	540.0	1358	818	5	yes
1	C2	2	28	22	female	right	Ferdy	93	n95_1_p3_1_mono.wav	le repus	NA	no	no	filler	u	yes	796.0	1654	858	1	yes
1	C2	2	28	22	female	right	Ferdy	94	n35_0_p3_1_mono.wav	le missien	NA	no	no	filler	NA	no	721.0	1229	508	1	yes
1	C2	2	28	22	female	right	Ferdy	95	f45_0_p2_1_mono.wav	la madame	NA	no	yes	filler	NA	no	767.0	1006	239	5	yes
1	C2	2	28	22	female	right	Ferdy	96	n84_0_p4_1_mono.wav	le vort	NA	no	no	filler	NA	no	798.0	1093	295	1	yes
1	C2	2	28	22	female	right	Ferdy	97	f48_0_p3_1_mono.wav	la scène	NA	no	yes	filler	NA	no	862.0	1871	1009	5	yes
1	C2	2	28	22	female	right	Ferdy	98	t11_2_p3_2_mono.wav	le r'mous		yes	yes	match	r	yes	562.0	1655	1093	5	yes
1	C2	2	28	22	female	right	Ferdy	99	f54_0_p1_1_mono.wav	le journal	NA	no	yes	filler	NA	no	910.0	1419	509	5	yes
1	C2	2	28	22	female	right	Ferdy	100	n71_0_p3_1_mono.wav	la foite	NA	no	no	filler	NA	no	994.0	1163	169	5	no
1	C2	2	28	22	female	right	Ferdy	101	n58_0_p1_1_mono.wav	la siture	NA	no	no	filler	NA	no	885.0	1643	758	5	no
1	C2	2	28	22	female	right	Ferdy	102	f15_0_p3_1_mono.wav	le train	NA	no	yes	filler	NA	no	648.0	1477	829	1	no
1	C2	2	28	22	female	right	Ferdy	103	f21_0_p1_1_mono.wav	la horloge	NA	no	yes	filler	NA	no	691.0	1292	601	5	yes
1	C2	2	28	22	female	right	Ferdy	104	n69_0_p1_1_mono.wav	la madaine	NA	no	no	filler	NA	no	885.0	2347	1462	1	yes
1	C2	2	28	22	female	right	Ferdy	105	f13_0_p4_1_mono.wav	le papier	NA	no	yes	filler	NA	no	977.0	1580	603	1	no
1	C2	2	28	22	female	right	Ferdy	106	f70_2_p2_1_mono.wav	le s'mestre	NA	no	yes	filler	r	yes	960.0	1853	893	5	yes
1	C2	2	28	22	female	right	Ferdy	107	f36_0_p1_1_mono.wav	le type	NA	no	yes	filler	NA	no	965.0	1352	387	5	yes
1	C2	2	28	22	female	right	Ferdy	108	n78_0_p1_1_mono.wav	le jourlingue	NA	no	no	filler	NA	no	993.0	1448	455	1	yes
1	C2	2	28	22	female	right	Ferdy	109	n91_1_p1_1_mono.wav	le relide	NA	no	no	filler	u	yes	841.0	1334	493	1	yes
1	C2	2	28	22	female	right	Ferdy	110	n75_0_p2_1_mono.wav	le fège	NA	no	no	filler	NA	no	882.0	2134	1252	1	yes
1	C2	2	28	22	female	right	Ferdy	111	n44_0_p1_1_mono.wav	la fanouille	NA	no	no	filler	NA	no	852.0	1118	266	5	no
1	C2	2	28	22	female	right	Ferdy	112	n51_0_p4_1_mono.wav	le caffant	NA	no	no	filler	NA	no	644.0	1873	1229	5	no
1	C2	2	28	22	female	right	Ferdy	113	f22_0_p3_1_mono.wav	la journée	NA	no	yes	filler	NA	no	793.0	965	172	5	yes
1	C2	2	28	22	female	right	Ferdy	114	f11_0_p2_1_mono.wav	le milieu	NA	no	yes	filler	NA	no	753.0	1023	270	5	yes
1	C2	2	28	22	female	right	Ferdy	115	f25_0_p3_1_mono.wav	la question	NA	no	yes	filler	NA	no	728.0	1359	631	5	yes
1	C2	2	28	22	female	right	Ferdy	116	n86_2_p3_1_mono.wav	le r'pire	NA	no	no	filler	r	yes	947.0	2164	1217	1	yes
1	C2	2	28	22	female	right	Ferdy	117	f55_0_p4_1_mono.wav	le livre	NA	no	yes	filler	NA	no	872.0	1057	185	5	yes
1	C2	2	28	22	female	right	Ferdy	118	n72_0_p3_1_mono.wav	la teune	NA	no	no	filler	NA	no	893.0	1458	565	1	yes
1	C2	2	28	22	female	right	Ferdy	119	t17_1_p4_2_mono.wav	la semoule		yes	yes	mismatch	u	yes	875.0	1401	526	5	yes
1	C2	2	28	22	female	right	Ferdy	120	n03_2_p2_1_mono.wav	la m'quisse	NA	no	no	filler	r	yes	912.0	1639	727	1	yes
1	C2	2	28	22	female	right	Ferdy	121	n94_2_p1_1_mono.wav	le s'questre	NA	no	no	filler	r	yes	1109.0	1560	451	1	yes
1	C2	2	28	22	female	right	Ferdy	122	f09_0_p2_1_mono.wav	la pièce	NA	no	yes	filler	NA	no	830.0	1708	878	5	yes
1	C2	2	28	22	female	right	Ferdy	123	n25_0_p1_1_mono.wav	l'incre	NA	no	no	filler	NA	no	771.0	1171	400	1	yes
1	C2	2	28	22	female	right	Ferdy	124	f27_0_p1_1_mono.wav	le cadeau	NA	no	yes	filler	NA	no	604.0	1820	1216	5	yes
1	C2	2	28	22	female	right	Ferdy	125	n02_1_p1_1_mono.wav	la ledruche	NA	no	no	filler	u	yes	892.0	1904	1012	1	yes
1	C2	2	28	22	female	right	Ferdy	126	f46_0_p1_1_mono.wav	la part	NA	no	yes	filler	NA	no	851.0	1534	683	5	yes
1	C2	2	28	22	female	right	Ferdy	127	f68_1_p3_1_mono.wav	le retard	NA	no	yes	filler	u	yes	922.0	2038	1116	5	yes
1	C2	2	28	22	female	right	Ferdy	128	f28_0_p4_1_mono.wav	le frère	NA	no	yes	filler	NA	no	938.0	1310	372	5	yes
