"session"	"list"	"group"	"subject"	"age"	"sex"	"hand"	"assist"	"trial"	"file"	"stimulus"	"is_target"	"is_word"	"targettype"	"red"	"is_schwa"	"duration"	"rt"	"rt_end"	"response"	"correctness"	"oexperiment"	"spelling"	"subject_oexp"
1	"D1"	1	37	21	"female"	"right"	"Other"	75	"n35_0_p3_1_mono.wav"	"le missien"	"no"	"no"	"filler"	NA	"no"	721	1763	1042	5	"no"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	76	"f30_0_p4_1_mono.wav"	"le garçon"	"no"	"yes"	"filler"	NA	"no"	615	966	351	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	77	"n69_0_p1_1_mono.wav"	"la madaine"	"no"	"no"	"filler"	NA	"no"	885	1034	149	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	78	"n38_0_p2_1_mono.wav"	"le suir"	"no"	"no"	"filler"	NA	"no"	855	1190	335	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	79	"n47_0_p4_1_mono.wav"	"la nure"	"no"	"no"	"filler"	NA	"no"	829	1340	511	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	80	"n91_2_p3_1_mono.wav"	"le r'lide"	"no"	"no"	"filler"	"r"	"yes"	861	1760	899	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	81	"n64_0_p3_1_mono.wav"	"l'oune"	"no"	"no"	"filler"	NA	"no"	601	1903	1302	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	82	"n20_1_p1_1_mono.wav"	"le mejet"	"no"	"no"	"filler"	"u"	"yes"	793	1594	801	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	83	"n22_1_p4_1_mono.wav"	"le relogue"	"no"	"no"	"filler"	"u"	"yes"	809	1107	298	5	"no"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	84	"f04_0_p2_1_mono.wav"	"la soeur"	"no"	"yes"	"filler"	NA	"no"	790	989	199	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	85	"n61_0_p3_1_mono.wav"	"l'apure"	"no"	"no"	"filler"	NA	"no"	885	1350	465	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	86	"n66_0_p2_1_mono.wav"	"la cance"	"no"	"no"	"filler"	NA	"no"	861	2304	1443	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	87	"f14_0_p2_1_mono.wav"	"le soir"	"no"	"yes"	"filler"	NA	"no"	891	1121	230	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	88	"n51_0_p4_1_mono.wav"	"le caffant"	"no"	"no"	"filler"	NA	"no"	644	1842	1198	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	89	"f08_0_p4_1_mono.wav"	"l'heure"	"no"	"yes"	"filler"	NA	"no"	735	985	250	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	90	"n81_0_p1_1_mono.wav"	"le croux"	"no"	"no"	"filler"	NA	"no"	720	1077	357	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	91	"t09_1_p1_2_mono.wav"	"le fenouil"	"yes"	"yes"	"match"	"u"	"yes"	845	1032	187	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	92	"f15_0_p3_1_mono.wav"	"le train"	"no"	"yes"	"filler"	NA	"no"	648	1431	783	1	"no"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	93	"f10_0_p2_1_mono.wav"	"le chat"	"no"	"yes"	"filler"	NA	"no"	582	1855	1273	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	94	"n95_2_p4_1_mono.wav"	"le r'pus"	"no"	"no"	"filler"	"r"	"yes"	927	2399	1472	5	"no"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	95	"f70_2_p2_1_mono.wav"	"le s'mestre"	"no"	"yes"	"filler"	"r"	"yes"	960	1210	250	1	"no"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	96	"n25_0_p1_1_mono.wav"	"l'incre"	"no"	"no"	"filler"	NA	"no"	771	1236	465	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	97	"f62_1_p1_1_mono.wav"	"le ressort"	"no"	"yes"	"filler"	"u"	"yes"	881	1157	276	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	98	"t16_2_p2_2_mono.wav"	"la p'luche"	"yes"	"yes"	"mismatch"	"r"	"yes"	805	1167	362	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	99	"f32_0_p4_1_mono.wav"	"le moment"	"no"	"yes"	"filler"	NA	"no"	534	1637	1103	1	"no"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	100	"f02_0_p2_1_mono.wav"	"la main"	"no"	"yes"	"filler"	NA	"no"	540	1835	1295	1	"no"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	101	"f63_1_p2_1_mono.wav"	"le cheval"	"no"	"yes"	"filler"	"u"	"yes"	841	1219	378	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	102	"f11_0_p2_1_mono.wav"	"le milieu"	"no"	"yes"	"filler"	NA	"no"	753	1130	377	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	103	"f17_0_p4_1_mono.wav"	"l'accord"	"no"	"yes"	"filler"	NA	"no"	866	2165	1299	1	"no"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	104	"t15_2_p2_2_mono.wav"	"la p'louse"	"yes"	"yes"	"mismatch"	"r"	"yes"	889	2949	2060	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	105	"n06_1_p2_1_mono.wav"	"le retal"	"no"	"no"	"filler"	"u"	"yes"	907	1911	1004	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	106	"n18_1_p3_1_mono.wav"	"le reclin"	"no"	"no"	"filler"	"u"	"yes"	888	1422	534	5	"no"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	107	"f52_0_p2_1_mono.wav"	"le genre"	"no"	"yes"	"filler"	NA	"no"	889	1300	411	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	108	"n14_2_p2_1_mono.wav"	"la ch'maille"	"no"	"no"	"filler"	"r"	"yes"	885	1861	976	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	109	"n75_0_p2_1_mono.wav"	"le fège"	"no"	"no"	"filler"	NA	"no"	882	1217	335	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	110	"f53_0_p2_1_mono.wav"	"le groupe"	"no"	"yes"	"filler"	NA	"no"	744	2130	1386	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	111	"n63_0_p1_1_mono.wav"	"la histienne"	"no"	"no"	"filler"	NA	"no"	786	1134	348	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	112	"n77_0_p4_1_mono.wav"	"le bruc"	"no"	"no"	"filler"	NA	"no"	880	1230	350	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	113	"n59_0_p4_1_mono.wav"	"le solti"	"no"	"no"	"filler"	NA	"no"	856	1809	953	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	114	"t18_2_p3_2_mono.wav"	"le r'flet"	"yes"	"yes"	"mismatch"	"r"	"yes"	859	1169	310	1	"no"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	115	"f34_0_p1_1_mono.wav"	"le silence"	"no"	"yes"	"filler"	NA	"no"	931	1141	210	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	116	"n37_0_p4_1_mono.wav"	"le padiot"	"no"	"no"	"filler"	NA	"no"	652	1347	695	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	117	"f67_1_p3_1_mono.wav"	"le refuge"	"no"	"yes"	"filler"	"u"	"yes"	888	1991	1103	1	"no"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	118	"n28_0_p1_1_mono.wav"	"la veure"	"no"	"no"	"filler"	NA	"no"	834	1491	657	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	119	"f42_0_p1_1_mono.wav"	"la chance"	"no"	"yes"	"filler"	NA	"no"	807	1073	266	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	120	"n58_0_p1_1_mono.wav"	"la siture"	"no"	"no"	"filler"	NA	"no"	885	1504	619	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	121	"f45_0_p2_1_mono.wav"	"la madame"	"no"	"yes"	"filler"	NA	"no"	767	893	126	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	122	"f31_0_p3_1_mono.wav"	"le jour"	"no"	"yes"	"filler"	NA	"no"	878	1025	147	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	123	"n26_0_p4_1_mono.wav"	"la jun"	"no"	"no"	"filler"	NA	"no"	568	1495	927	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	124	"f01_0_p4_1_mono.wav"	"l'oncle"	"no"	"yes"	"filler"	NA	"no"	764	1581	817	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	125	"t23_1_p3_2_mono.wav"	"la secousse"	"yes"	"yes"	"match"	"u"	"yes"	899	1162	263	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	126	"f19_0_p2_1_mono.wav"	"l'idée"	"no"	"yes"	"filler"	NA	"no"	796	1136	340	1	"no"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	127	"n52_0_p2_1_mono.wav"	"le drère"	"no"	"no"	"filler"	NA	"no"	819	1412	593	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	128	"f51_0_p3_1_mono.wav"	"le chef"	"no"	"yes"	"filler"	NA	"no"	767	1267	500	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	129	"n57_0_p1_1_mono.wav"	"le ratime"	"no"	"no"	"filler"	NA	"no"	859	1333	474	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	130	"n96_2_p1_1_mono.wav"	"la r'fare"	"no"	"no"	"filler"	"r"	"yes"	910	1246	336	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	131	"n01_2_p1_1_mono.wav"	"la b'rasse"	"no"	"no"	"filler"	"r"	"yes"	889	1391	502	5	"no"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	132	"f69_1_p4_1_mono.wav"	"le registre"	"no"	"yes"	"filler"	"u"	"yes"	945	1705	760	1	"no"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	133	"n56_0_p3_1_mono.wav"	"le mossu"	"no"	"no"	"filler"	NA	"no"	820	2281	1461	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	134	"n41_0_p2_1_mono.wav"	"l'agime"	"no"	"no"	"filler"	NA	"no"	766	2354	1588	5	"no"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	135	"f37_0_p2_1_mono.wav"	"l'amour"	"no"	"yes"	"filler"	NA	"no"	839	1219	380	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	136	"f03_0_p4_1_mono.wav"	"la nuit"	"no"	"yes"	"filler"	NA	"no"	735	1304	569	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	137	"f12_0_p4_1_mono.wav"	"le monde"	"no"	"yes"	"filler"	NA	"no"	723	1263	540	1	"no"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	138	"n92_1_p2_1_mono.wav"	"le regure"	"no"	"no"	"filler"	"u"	"yes"	940	1545	605	5	"no"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	139	"n94_2_p1_1_mono.wav"	"le s'questre"	"no"	"no"	"filler"	"r"	"yes"	1109	1231	122	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	140	"n19_1_p3_1_mono.wav"	"le chedel"	"no"	"no"	"filler"	"u"	"yes"	870	1578	708	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	141	"f68_2_p4_1_mono.wav"	"le r'tard"	"no"	"yes"	"filler"	"r"	"yes"	935	1721	786	1	"no"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	142	"t01_1_p2_2_mono.wav"	"la belette"	"yes"	"yes"	"match"	"u"	"yes"	930	1252	322	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	143	"n71_0_p3_1_mono.wav"	"la foite"	"no"	"no"	"filler"	NA	"no"	994	1665	671	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	144	"n40_0_p3_1_mono.wav"	"l'équise"	"no"	"no"	"filler"	NA	"no"	872	2051	1179	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	145	"f60_0_p1_1_mono.wav"	"le tour"	"no"	"yes"	"filler"	NA	"no"	839	1027	188	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	146	"n34_0_p3_1_mono.wav"	"le teau"	"no"	"no"	"filler"	NA	"no"	473	1180	707	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	147	"f23_0_p1_1_mono.wav"	"la mère"	"no"	"yes"	"filler"	NA	"no"	902	1127	225	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	148	"t10_1_p1_2_mono.wav"	"le rebond"	"yes"	"yes"	"match"	"u"	"yes"	640	1782	1142	1	"no"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	149	"f72_2_p4_1_mono.wav"	"la r'vanche"	"no"	"yes"	"filler"	"r"	"yes"	869	1455	586	1	"no"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	150	"f22_0_p3_1_mono.wav"	"la journée"	"no"	"yes"	"filler"	NA	"no"	793	1102	309	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	151	"f16_0_p4_1_mono.wav"	"l'école"	"no"	"yes"	"filler"	NA	"no"	771	1249	478	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	152	"n80_0_p2_1_mono.wav"	"le péhut"	"no"	"no"	"filler"	NA	"no"	988	2515	1527	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	153	"n36_0_p1_1_mono.wav"	"le linde"	"no"	"no"	"filler"	NA	"no"	848	1338	490	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	154	"n03_2_p2_1_mono.wav"	"la m'quisse"	"no"	"no"	"filler"	"r"	"yes"	912	1278	366	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	155	"n27_0_p2_1_mono.wav"	"la tuit"	"no"	"no"	"filler"	NA	"no"	916	1360	444	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	156	"f35_0_p4_1_mono.wav"	"le soldat"	"no"	"yes"	"filler"	NA	"no"	677	2488	1811	1	"no"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	157	"f29_0_p3_1_mono.wav"	"le fromage"	"no"	"yes"	"filler"	NA	"no"	818	913	95	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	158	"f47_0_p2_1_mono.wav"	"la route"	"no"	"yes"	"filler"	NA	"no"	797	1222	425	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	159	"f25_0_p3_1_mono.wav"	"la question"	"no"	"yes"	"filler"	NA	"no"	728	1284	556	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	160	"n88_1_p2_1_mono.wav"	"le messin"	"no"	"no"	"filler"	"u"	"yes"	704	1210	506	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	161	"f49_0_p2_1_mono.wav"	"le bureau"	"no"	"yes"	"filler"	NA	"no"	857	1051	194	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	162	"n46_0_p1_1_mono.wav"	"la jourcie"	"no"	"no"	"filler"	NA	"no"	930	2007	1077	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	163	"f27_0_p1_1_mono.wav"	"le cadeau"	"no"	"yes"	"filler"	NA	"no"	604	1292	688	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	164	"n93_1_p3_1_mono.wav"	"le revercle"	"no"	"no"	"filler"	"u"	"yes"	1027	1418	391	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	165	"n02_2_p2_1_mono.wav"	"la l'druche"	"no"	"no"	"filler"	"r"	"yes"	869	1300	431	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	166	"t24_1_p2_2_mono.wav"	"le faisan"	"yes"	"yes"	"match"	"u"	"yes"	686	1050	364	1	"no"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	167	"n67_0_p2_1_mono.wav"	"la janne"	"no"	"no"	"filler"	NA	"no"	765	1517	752	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	168	"n87_1_p3_1_mono.wav"	"le chenache"	"no"	"no"	"filler"	"u"	"yes"	881	1423	542	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	169	"t11_2_p3_2_mono.wav"	"le r'mous"	"yes"	"yes"	"mismatch"	"r"	"yes"	562	1130	568	1	"no"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	170	"f48_0_p3_1_mono.wav"	"la scène"	"no"	"yes"	"filler"	NA	"no"	862	1388	526	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	171	"n74_0_p1_1_mono.wav"	"le camont"	"no"	"no"	"filler"	NA	"no"	665	1491	826	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	172	"f57_0_p2_1_mono.wav"	"le prix"	"no"	"yes"	"filler"	NA	"no"	792	939	147	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	173	"n08_2_p2_1_mono.wav"	"la s'cotte"	"no"	"no"	"filler"	"r"	"yes"	817	1241	424	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	174	"n90_2_p2_1_mono.wav"	"le d'sseau"	"no"	"no"	"filler"	"r"	"yes"	683	1101	418	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	175	"n23_1_p2_1_mono.wav"	"la sepave"	"no"	"no"	"filler"	"u"	"yes"	897	1168	271	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	176	"t20_2_p3_2_mono.wav"	"le m'neau"	"yes"	"yes"	"mismatch"	"r"	"yes"	607	1238	631	1	"no"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	177	"n15_2_p3_1_mono.wav"	"la p'ssade"	"no"	"no"	"filler"	"r"	"yes"	898	1698	800	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	178	"n85_2_p1_1_mono.wav"	"le s'funt"	"no"	"no"	"filler"	"r"	"yes"	778	1477	699	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	179	"t04_2_p1_2_mono.wav"	"la r'liure"	"yes"	"yes"	"mismatch"	"r"	"yes"	946	1183	237	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	180	"n79_0_p4_1_mono.wav"	"le tavre"	"no"	"no"	"filler"	NA	"no"	855	1649	794	5	"no"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	181	"t08_2_p4_2_mono.wav"	"la s'melle"	"yes"	"yes"	"mismatch"	"r"	"yes"	879	1351	472	1	"no"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	182	"n07_1_p2_1_mono.wav"	"la bechesse"	"no"	"no"	"filler"	"u"	"yes"	898	1187	289	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	183	"n21_2_p1_1_mono.wav"	"le r'pèze"	"no"	"no"	"filler"	"r"	"yes"	831	1124	293	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	184	"t13_1_p3_2_mono.wav"	"le sevrage"	"yes"	"yes"	"match"	"u"	"yes"	976	2883	1907	1	"no"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	185	"n12_1_p1_1_mono.wav"	"le rechant"	"no"	"no"	"filler"	"u"	"yes"	686	2409	1723	5	"no"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	186	"t14_1_p2_2_mono.wav"	"la chenille"	"yes"	"yes"	"match"	"u"	"yes"	938	1200	262	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	187	"n43_0_p2_1_mono.wav"	"l'ivée"	"no"	"no"	"filler"	NA	"no"	804	1137	333	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	188	"t12_1_p4_2_mono.wav"	"le requin"	"yes"	"yes"	"match"	"u"	"yes"	619	1085	466	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	189	"f24_0_p2_1_mono.wav"	"la maison"	"no"	"yes"	"filler"	NA	"no"	625	916	291	5	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	190	"n17_1_p2_1_mono.wav"	"la segence"	"no"	"no"	"filler"	"u"	"yes"	1016	1192	176	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	191	"n84_0_p4_1_mono.wav"	"le vort"	"no"	"no"	"filler"	NA	"no"	798	1494	696	1	"yes"	"2"	"+spelling"	"37_2"
1	"D1"	1	37	21	"female"	"right"	"Other"	192	"f71_1_p2_1_mono.wav"	"le record"	"no"	"yes"	"filler"	"u"	"yes"	909	1467	558	5	"yes"	"2"	"+spelling"	"37_2"
1	"D2"	1	15	20	"male"	"right"	"Martijn"	1	"n76_0_p4_1_mono.wav"	"le tenre"	"no"	"no"	"filler"	NA	"no"	832	3806	2974	5	"no"	"2"	"+spelling"	"15_2"
1	"D2"	1	15	20	"male"	"right"	"Martijn"	2	"f33_0_p4_1_mono.wav"	"le rapport"	"no"	"yes"	"filler"	NA	"no"	872	2754	1882	5	"yes"	"2"	"+spelling"	"15_2"
1	"D2"	1	15	20	"male"	"right"	"Martijn"	3	"n86_1_p3_1_mono.wav"	"le repire"	"no"	"no"	"filler"	"u"	"yes"	965	2121	1156	1	"yes"	"2"	"+spelling"	"15_2"
1	"D2"	1	15	20	"male"	"right"	"Martijn"	4	"n73_0_p1_1_mono.wav"	"le buveau"	"no"	"no"	"filler"	NA	"no"	615	2449	1834	5	"no"	"2"	"+spelling"	"15_2"
1	"D2"	1	15	20	"male"	"right"	"Martijn"	5	"n50_0_p2_1_mono.wav"	"la rille"	"no"	"no"	"filler"	NA	"no"	802	2615	1813	1	"yes"	"2"	"+spelling"	"15_2"
1	"D2"	1	15	20	"male"	"right"	"Martijn"	6	"n55_0_p3_1_mono.wav"	"le nourd"	"no"	"no"	"filler"	NA	"no"	876	1836	960	5	"no"	"2"	"+spelling"	"15_2"
1	"D2"	1	15	20	"male"	"right"	"Martijn"	7	"n44_0_p1_1_mono.wav"	"la fanouille"	"no"	"no"	"filler"	NA	"no"	852	1687	835	5	"no"	"2"	"+spelling"	"15_2"
1	"D2"	1	15	20	"male"	"right"	"Martijn"	8	"t03_2_p2_2_mono.wav"	"la m'notte"	"yes"	"yes"	"mismatch"	"r"	"yes"	889	1616	727	5	"yes"	"2"	"+spelling"	"15_2"
1	"D2"	1	15	20	"male"	"right"	"Martijn"	9	"n54_0_p1_1_mono.wav"	"le garfait"	"no"	"no"	"filler"	NA	"no"	936	1808	872	1	"yes"	"2"	"+spelling"	"15_2"
1	"D2"	1	15	20	"male"	"right"	"Martijn"	10	"f58_0_p1_1_mono.wav"	"le service"	"no"	"yes"	"filler"	NA	"no"	935	2405	1470	1	"no"	"2"	"+spelling"	"15_2"
1	"D2"	1	15	20	"male"	"right"	"Martijn"	11	"n45_0_p3_1_mono.wav"	"la horgune"	"no"	"no"	"filler"	NA	"no"	731	2146	1415	1	"yes"	"2"	"+spelling"	"15_2"
1	"D2"	1	15	20	"male"	"right"	"Martijn"	12	"n29_0_p2_1_mono.wav"	"le choint"	"no"	"no"	"filler"	NA	"no"	721	1529	808	5	"no"	"2"	"+spelling"	"15_2"
1	"D2"	1	15	20	"male"	"right"	"Martijn"	13	"f38_0_p3_1_mono.wav"	"l'hôtel"	"no"	"yes"	"filler"	NA	"no"	721	963	242	5	"yes"	"2"	"+spelling"	"15_2"
